"CubeId";"amarbma"
"PublishingDate";"2023-03-21 09:00"

"Date";"D0";"Value"
"1957-12";"K";
"1957-12";"T0";"4667"
"1957-12";"S0";
"1957-12";"T1";"0.19885392"
"1957-12";"S1";
"1957-12";"T2";"3658"
"1957-12";"S2";
"1957-12";"RS";
"1957-12";"E";"2346949"
"1958-01";"K";
"1958-01";"T0";"9091"
"1958-01";"S0";
"1958-01";"T1";"0.38735396"
"1958-01";"S1";
"1958-01";"T2";"4148"
"1958-01";"S2";
"1958-01";"RS";
"1958-01";"E";"2346949"
"1958-02";"K";
"1958-02";"T0";"6026"
"1958-02";"S0";
"1958-02";"T1";"0.25675888"
"1958-02";"S1";
"1958-02";"T2";"4689"
"1958-02";"S2";
"1958-02";"RS";
"1958-02";"E";"2346949"
"1958-03";"K";
"1958-03";"T0";"3505"
"1958-03";"S0";
"1958-03";"T1";"0.14934283"
"1958-03";"S1";
"1958-03";"T2";"4821"
"1958-03";"S2";
"1958-03";"RS";
"1958-03";"E";"2346949"
"1958-04";"K";
"1958-04";"T0";"2208"
"1958-04";"S0";
"1958-04";"T1";"0.09407959"
"1958-04";"S1";
"1958-04";"T2";"4770"
"1958-04";"S2";
"1958-04";"RS";
"1958-04";"E";"2346949"
"1958-05";"K";
"1958-05";"T0";"1716"
"1958-05";"S0";
"1958-05";"T1";"0.0731162"
"1958-05";"S1";
"1958-05";"T2";"5094"
"1958-05";"S2";
"1958-05";"RS";
"1958-05";"E";"2346949"
"1958-06";"K";
"1958-06";"T0";"1588"
"1958-06";"S0";
"1958-06";"T1";"0.06766231"
"1958-06";"S1";
"1958-06";"T2";"5095"
"1958-06";"S2";
"1958-06";"RS";
"1958-06";"E";"2346949"
"1958-07";"K";
"1958-07";"T0";"1140"
"1958-07";"S0";
"1958-07";"T1";"0.0485737"
"1958-07";"S1";
"1958-07";"T2";"4043"
"1958-07";"S2";
"1958-07";"RS";
"1958-07";"E";"2346949"
"1958-08";"K";
"1958-08";"T0";"1723"
"1958-08";"S0";
"1958-08";"T1";"0.07341446"
"1958-08";"S1";
"1958-08";"T2";"5085"
"1958-08";"S2";
"1958-08";"RS";
"1958-08";"E";"2346949"
"1958-09";"K";
"1958-09";"T0";"1910"
"1958-09";"S0";
"1958-09";"T1";"0.08138225"
"1958-09";"S1";
"1958-09";"T2";"4711"
"1958-09";"S2";
"1958-09";"RS";
"1958-09";"E";"2346949"
"1958-10";"K";
"1958-10";"T0";"2412"
"1958-10";"S0";
"1958-10";"T1";"0.10277173"
"1958-10";"S1";
"1958-10";"T2";"3965"
"1958-10";"S2";
"1958-10";"RS";
"1958-10";"E";"2346949"
"1958-11";"K";
"1958-11";"T0";"3032"
"1958-11";"S0";
"1958-11";"T1";"0.129189"
"1958-11";"S1";
"1958-11";"T2";"3109"
"1958-11";"S2";
"1958-11";"RS";
"1958-11";"E";"2346949"
"1958-12";"K";
"1958-12";"T0";"6124"
"1958-12";"S0";
"1958-12";"T1";"0.26093452"
"1958-12";"S1";
"1958-12";"T2";"3305"
"1958-12";"S2";
"1958-12";"RS";
"1958-12";"E";"2346949"
"1959-01";"K";
"1959-01";"T0";"9623"
"1959-01";"S0";
"1959-01";"T1";"0.41002169"
"1959-01";"S1";
"1959-01";"T2";"4004"
"1959-01";"S2";
"1959-01";"RS";
"1959-01";"E";"2346949"
"1959-02";"K";
"1959-02";"T0";"5119"
"1959-02";"S0";
"1959-02";"T1";"0.21811296"
"1959-02";"S1";
"1959-02";"T2";"5330"
"1959-02";"S2";
"1959-02";"RS";
"1959-02";"E";"2346949"
"1959-03";"K";
"1959-03";"T0";"2675"
"1959-03";"S0";
"1959-03";"T1";"0.11397776"
"1959-03";"S1";
"1959-03";"T2";"5621"
"1959-03";"S2";
"1959-03";"RS";
"1959-03";"E";"2346949"
"1959-04";"K";
"1959-04";"T0";"1905"
"1959-04";"S0";
"1959-04";"T1";"0.08116921"
"1959-04";"S1";
"1959-04";"T2";"5808"
"1959-04";"S2";
"1959-04";"RS";
"1959-04";"E";"2346949"
"1959-05";"K";
"1959-05";"T0";"1450"
"1959-05";"S0";
"1959-05";"T1";"0.06178234"
"1959-05";"S1";
"1959-05";"T2";"5137"
"1959-05";"S2";
"1959-05";"RS";
"1959-05";"E";"2346949"
"1959-06";"K";
"1959-06";"T0";"1120"
"1959-06";"S0";
"1959-06";"T1";"0.04772153"
"1959-06";"S1";
"1959-06";"T2";"5200"
"1959-06";"S2";
"1959-06";"RS";
"1959-06";"E";"2346949"
"1959-07";"K";
"1959-07";"T0";"760"
"1959-07";"S0";
"1959-07";"T1";"0.03238247"
"1959-07";"S1";
"1959-07";"T2";"5038"
"1959-07";"S2";
"1959-07";"RS";
"1959-07";"E";"2346949"
"1959-08";"K";
"1959-08";"T0";"812"
"1959-08";"S0";
"1959-08";"T1";"0.03459811"
"1959-08";"S1";
"1959-08";"T2";"5761"
"1959-08";"S2";
"1959-08";"RS";
"1959-08";"E";"2346949"
"1959-09";"K";
"1959-09";"T0";"810"
"1959-09";"S0";
"1959-09";"T1";"0.03451289"
"1959-09";"S1";
"1959-09";"T2";"5992"
"1959-09";"S2";
"1959-09";"RS";
"1959-09";"E";"2346949"
"1959-10";"K";
"1959-10";"T0";"1018"
"1959-10";"S0";
"1959-10";"T1";"0.04337546"
"1959-10";"S1";
"1959-10";"T2";"5626"
"1959-10";"S2";
"1959-10";"RS";
"1959-10";"E";"2346949"
"1959-11";"K";
"1959-11";"T0";"1101"
"1959-11";"S0";
"1959-11";"T1";"0.04691197"
"1959-11";"S1";
"1959-11";"T2";"5168"
"1959-11";"S2";
"1959-11";"RS";
"1959-11";"E";"2346949"
"1959-12";"K";
"1959-12";"T0";"2722"
"1959-12";"S0";
"1959-12";"T1";"0.11598036"
"1959-12";"S1";
"1959-12";"T2";"5034"
"1959-12";"S2";
"1959-12";"RS";
"1959-12";"E";"2346949"
"1960-01";"K";
"1960-01";"T0";"5556"
"1960-01";"S0";
"1960-01";"T1";"0.23673288"
"1960-01";"S1";
"1960-01";"T2";"5961"
"1960-01";"S2";"10710.71967628"
"1960-01";"RS";
"1960-01";"E";"2346949"
"1960-02";"K";
"1960-02";"T0";"2931"
"1960-02";"S0";
"1960-02";"T1";"0.12488554"
"1960-02";"S1";
"1960-02";"T2";"6979"
"1960-02";"S2";"10712.33785904"
"1960-02";"RS";
"1960-02";"E";"2346949"
"1960-03";"K";
"1960-03";"T0";"849"
"1960-03";"S0";
"1960-03";"T1";"0.03617463"
"1960-03";"S1";
"1960-03";"T2";"6893"
"1960-03";"S2";"10744.88878376"
"1960-03";"RS";
"1960-03";"E";"2346949"
"1960-04";"K";
"1960-04";"T0";"662"
"1960-04";"S0";
"1960-04";"T1";"0.02820683"
"1960-04";"S1";
"1960-04";"T2";"6660"
"1960-04";"S2";"10822.95625226"
"1960-04";"RS";
"1960-04";"E";"2346949"
"1960-05";"K";
"1960-05";"T0";"448"
"1960-05";"S0";
"1960-05";"T1";"0.01908861"
"1960-05";"S1";
"1960-05";"T2";"6914"
"1960-05";"S2";"10924.39226397"
"1960-05";"RS";
"1960-05";"E";"2346949"
"1960-06";"K";
"1960-06";"T0";"400"
"1960-06";"S0";
"1960-06";"T1";"0.0170434"
"1960-06";"S1";
"1960-06";"T2";"6900"
"1960-06";"S2";"10982.30417927"
"1960-06";"RS";
"1960-06";"E";"2346949"
"1960-07";"K";
"1960-07";"T0";"297"
"1960-07";"S0";
"1960-07";"T1";"0.01265473"
"1960-07";"S1";
"1960-07";"T2";"6559"
"1960-07";"S2";"10957.35253862"
"1960-07";"RS";
"1960-07";"E";"2346949"
"1960-08";"K";
"1960-08";"T0";"309"
"1960-08";"S0";
"1960-08";"T1";"0.01316603"
"1960-08";"S1";
"1960-08";"T2";"6228"
"1960-08";"S2";"10848.5366649"
"1960-08";"RS";
"1960-08";"E";"2346949"
"1960-09";"K";
"1960-09";"T0";"439"
"1960-09";"S0";
"1960-09";"T1";"0.01870514"
"1960-09";"S1";
"1960-09";"T2";"6541"
"1960-09";"S2";"10752.5557545"
"1960-09";"RS";
"1960-09";"E";"2346949"
"1960-10";"K";
"1960-10";"T0";"530"
"1960-10";"S0";
"1960-10";"T1";"0.02258251"
"1960-10";"S1";
"1960-10";"T2";"5690"
"1960-10";"S2";"10782.41096363"
"1960-10";"RS";
"1960-10";"E";"2346949"
"1960-11";"K";
"1960-11";"T0";"568"
"1960-11";"S0";
"1960-11";"T1";"0.02420163"
"1960-11";"S1";
"1960-11";"T2";"5792"
"1960-11";"S2";"10935.01888274"
"1960-11";"RS";
"1960-11";"E";"2346949"
"1960-12";"K";
"1960-12";"T0";"1697"
"1960-12";"S0";
"1960-12";"T1";"0.07230664"
"1960-12";"S1";
"1960-12";"T2";"5599"
"1960-12";"S2";"11162.83779924"
"1960-12";"RS";
"1960-12";"E";"2346949"
"1961-01";"K";
"1961-01";"T0";"3312"
"1961-01";"S0";
"1961-01";"T1";"0.12382026"
"1961-01";"S1";
"1961-01";"T2";"6690"
"1961-01";"S2";"11367.10191254"
"1961-01";"RS";
"1961-01";"E";"2674845"
"1961-02";"K";
"1961-02";"T0";"974"
"1961-02";"S0";
"1961-02";"T1";"0.03641332"
"1961-02";"S1";
"1961-02";"T2";"7354"
"1961-02";"S2";"11431.19707373"
"1961-02";"RS";
"1961-02";"E";"2674845"
"1961-03";"K";
"1961-03";"T0";"397"
"1961-03";"S0";
"1961-03";"T1";"0.01484198"
"1961-03";"S1";
"1961-03";"T2";"7592"
"1961-03";"S2";"11283.81169437"
"1961-03";"RS";
"1961-03";"E";"2674845"
"1961-04";"K";
"1961-04";"T0";"322"
"1961-04";"S0";
"1961-04";"T1";"0.01203808"
"1961-04";"S1";
"1961-04";"T2";"6982"
"1961-04";"S2";"10983.68749831"
"1961-04";"RS";
"1961-04";"E";"2674845"
"1961-05";"K";
"1961-05";"T0";"272"
"1961-05";"S0";
"1961-05";"T1";"0.01016881"
"1961-05";"S1";
"1961-05";"T2";"6553"
"1961-05";"S2";"10691.88443212"
"1961-05";"RS";
"1961-05";"E";"2674845"
"1961-06";"K";
"1961-06";"T0";"212"
"1961-06";"S0";
"1961-06";"T1";"0.00792569"
"1961-06";"S1";
"1961-06";"T2";"6157"
"1961-06";"S2";"10504.84341214"
"1961-06";"RS";
"1961-06";"E";"2674845"
"1961-07";"K";
"1961-07";"T0";"176"
"1961-07";"S0";
"1961-07";"T1";"0.00657982"
"1961-07";"S1";
"1961-07";"T2";"6161"
"1961-07";"S2";"10404.81140644"
"1961-07";"RS";
"1961-07";"E";"2674845"
"1961-08";"K";
"1961-08";"T0";"189"
"1961-08";"S0";
"1961-08";"T1";"0.00706583"
"1961-08";"S1";
"1961-08";"T2";"6370"
"1961-08";"S2";"10385.75187284"
"1961-08";"RS";
"1961-08";"E";"2674845"
"1961-09";"K";
"1961-09";"T0";"217"
"1961-09";"S0";
"1961-09";"T1";"0.00811262"
"1961-09";"S1";
"1961-09";"T2";"6084"
"1961-09";"S2";"10374.97841872"
"1961-09";"RS";
"1961-09";"E";"2674845"
"1961-10";"K";
"1961-10";"T0";"356"
"1961-10";"S0";
"1961-10";"T1";"0.01330918"
"1961-10";"S1";
"1961-10";"T2";"5869"
"1961-10";"S2";"10344.60280892"
"1961-10";"RS";
"1961-10";"E";"2674845"
"1961-11";"K";
"1961-11";"T0";"365"
"1961-11";"S0";
"1961-11";"T1";"0.01364565"
"1961-11";"S1";
"1961-11";"T2";"5603"
"1961-11";"S2";"10293.49909075"
"1961-11";"RS";
"1961-11";"E";"2674845"
"1961-12";"K";
"1961-12";"T0";"969"
"1961-12";"S0";
"1961-12";"T1";"0.0362264"
"1961-12";"S1";
"1961-12";"T2";"4775"
"1961-12";"S2";"10234.79173057"
"1961-12";"RS";
"1961-12";"E";"2674845"
"1962-01";"K";
"1962-01";"T0";"2022"
"1962-01";"S0";
"1962-01";"T1";"0.07559317"
"1962-01";"S1";
"1962-01";"T2";"5563"
"1962-01";"S2";"10207.67576868"
"1962-01";"RS";
"1962-01";"E";"2674845"
"1962-02";"K";
"1962-02";"T0";"882"
"1962-02";"S0";
"1962-02";"T1";"0.03297387"
"1962-02";"S1";
"1962-02";"T2";"6161"
"1962-02";"S2";"10235.77117852"
"1962-02";"RS";
"1962-02";"E";"2674845"
"1962-03";"K";
"1962-03";"T0";"377"
"1962-03";"S0";
"1962-03";"T1";"0.01409427"
"1962-03";"S1";
"1962-03";"T2";"6474"
"1962-03";"S2";"10333.83553792"
"1962-03";"RS";
"1962-03";"E";"2674845"
"1962-04";"K";
"1962-04";"T0";"249"
"1962-04";"S0";
"1962-04";"T1";"0.00930895"
"1962-04";"S1";
"1962-04";"T2";"6699"
"1962-04";"S2";"10456.75796525"
"1962-04";"RS";
"1962-04";"E";"2674845"
"1962-05";"K";
"1962-05";"T0";"238"
"1962-05";"S0";
"1962-05";"T1";"0.00889771"
"1962-05";"S1";
"1962-05";"T2";"6313"
"1962-05";"S2";"10533.12282566"
"1962-05";"RS";
"1962-05";"E";"2674845"
"1962-06";"K";
"1962-06";"T0";"170"
"1962-06";"S0";
"1962-06";"T1";"0.00635551"
"1962-06";"S1";
"1962-06";"T2";"6342"
"1962-06";"S2";"10551.54939448"
"1962-06";"RS";
"1962-06";"E";"2674845"
"1962-07";"K";
"1962-07";"T0";"177"
"1962-07";"S0";
"1962-07";"T1";"0.00661721"
"1962-07";"S1";
"1962-07";"T2";"6259"
"1962-07";"S2";"10509.74876719"
"1962-07";"RS";
"1962-07";"E";"2674845"
"1962-08";"K";
"1962-08";"T0";"185"
"1962-08";"S0";
"1962-08";"T1";"0.00691629"
"1962-08";"S1";
"1962-08";"T2";"6262"
"1962-08";"S2";"10412.04981683"
"1962-08";"RS";
"1962-08";"E";"2674845"
"1962-09";"K";
"1962-09";"T0";"199"
"1962-09";"S0";
"1962-09";"T1";"0.00743968"
"1962-09";"S1";
"1962-09";"T2";"6085"
"1962-09";"S2";"10286.57925068"
"1962-09";"RS";
"1962-09";"E";"2674845"
"1962-10";"K";
"1962-10";"T0";"324"
"1962-10";"S0";
"1962-10";"T1";"0.01211285"
"1962-10";"S1";
"1962-10";"T2";"5847"
"1962-10";"S2";"10130.06662455"
"1962-10";"RS";
"1962-10";"E";"2674845"
"1962-11";"K";
"1962-11";"T0";"484"
"1962-11";"S0";
"1962-11";"T1";"0.01809451"
"1962-11";"S1";
"1962-11";"T2";"5053"
"1962-11";"S2";"9964.71613779"
"1962-11";"RS";
"1962-11";"E";"2674845"
"1962-12";"K";
"1962-12";"T0";"1886"
"1962-12";"S0";
"1962-12";"T1";"0.07050876"
"1962-12";"S1";
"1962-12";"T2";"4741"
"1962-12";"S2";"9822.943817"
"1962-12";"RS";
"1962-12";"E";"2674845"
"1963-01";"K";
"1963-01";"T0";"4896"
"1963-01";"S0";
"1963-01";"T1";"0.18303864"
"1963-01";"S1";
"1963-01";"T2";"5044"
"1963-01";"S2";"9757.20820606"
"1963-01";"RS";
"1963-01";"E";"2674845"
"1963-02";"K";
"1963-02";"T0";"2174"
"1963-02";"S0";
"1963-02";"T1";"0.08127574"
"1963-02";"S1";
"1963-02";"T2";"5571"
"1963-02";"S2";"9806.4573309"
"1963-02";"RS";
"1963-02";"E";"2674845"
"1963-03";"K";
"1963-03";"T0";"454"
"1963-03";"S0";
"1963-03";"T1";"0.01697295"
"1963-03";"S1";
"1963-03";"T2";"6210"
"1963-03";"S2";"9961.85914447"
"1963-03";"RS";
"1963-03";"E";"2674845"
"1963-04";"K";
"1963-04";"T0";"261"
"1963-04";"S0";
"1963-04";"T1";"0.00975757"
"1963-04";"S1";
"1963-04";"T2";"6288"
"1963-04";"S2";"10183.16126115"
"1963-04";"RS";
"1963-04";"E";"2674845"
"1963-05";"K";
"1963-05";"T0";"230"
"1963-05";"S0";
"1963-05";"T1";"0.00859863"
"1963-05";"S1";
"1963-05";"T2";"6269"
"1963-05";"S2";"10419.15007582"
"1963-05";"RS";
"1963-05";"E";"2674845"
"1963-06";"K";
"1963-06";"T0";"185"
"1963-06";"S0";
"1963-06";"T1";"0.00691629"
"1963-06";"S1";
"1963-06";"T2";"6374"
"1963-06";"S2";"10620.55335556"
"1963-06";"RS";
"1963-06";"E";"2674845"
"1963-07";"K";
"1963-07";"T0";"148"
"1963-07";"S0";
"1963-07";"T1";"0.00553303"
"1963-07";"S1";
"1963-07";"T2";"6545"
"1963-07";"S2";"10815.36037845"
"1963-07";"RS";
"1963-07";"E";"2674845"
"1963-08";"K";
"1963-08";"T0";"142"
"1963-08";"S0";
"1963-08";"T1";"0.00530872"
"1963-08";"S1";
"1963-08";"T2";"6701"
"1963-08";"S2";"10972.05326111"
"1963-08";"RS";
"1963-08";"E";"2674845"
"1963-09";"K";
"1963-09";"T0";"171"
"1963-09";"S0";
"1963-09";"T1";"0.00639289"
"1963-09";"S1";
"1963-09";"T2";"6902"
"1963-09";"S2";"11045.02341141"
"1963-09";"RS";
"1963-09";"E";"2674845"
"1963-10";"K";
"1963-10";"T0";"194"
"1963-10";"S0";
"1963-10";"T1";"0.00725276"
"1963-10";"S1";
"1963-10";"T2";"6739"
"1963-10";"S2";"11019.93699608"
"1963-10";"RS";
"1963-10";"E";"2674845"
"1963-11";"K";
"1963-11";"T0";"263"
"1963-11";"S0";
"1963-11";"T1";"0.00983235"
"1963-11";"S1";
"1963-11";"T2";"5912"
"1963-11";"S2";"10933.94730248"
"1963-11";"RS";
"1963-11";"E";"2674845"
"1963-12";"K";
"1963-12";"T0";"778"
"1963-12";"S0";
"1963-12";"T1";"0.0290858"
"1963-12";"S1";
"1963-12";"T2";"4954"
"1963-12";"S2";"10863.42149999"
"1963-12";"RS";
"1963-12";"E";"2674845"
"1964-01";"K";
"1964-01";"T0";"1049"
"1964-01";"S0";
"1964-01";"T1";"0.03921723"
"1964-01";"S1";
"1964-01";"T2";"6039"
"1964-01";"S2";"10848.75205692"
"1964-01";"RS";
"1964-01";"E";"2674845"
"1964-02";"K";
"1964-02";"T0";"303"
"1964-02";"S0";
"1964-02";"T1";"0.01132776"
"1964-02";"S1";
"1964-02";"T2";"7134"
"1964-02";"S2";"10870.65918481"
"1964-02";"RS";
"1964-02";"E";"2674845"
"1964-03";"K";
"1964-03";"T0";"242"
"1964-03";"S0";
"1964-03";"T1";"0.00904725"
"1964-03";"S1";
"1964-03";"T2";"6996"
"1964-03";"S2";"10852.87441042"
"1964-03";"RS";
"1964-03";"E";"2674845"
"1964-04";"K";
"1964-04";"T0";"174"
"1964-04";"S0";
"1964-04";"T1";"0.00650505"
"1964-04";"S1";
"1964-04";"T2";"6760"
"1964-04";"S2";"10748.47886654"
"1964-04";"RS";
"1964-04";"E";"2674845"
"1964-05";"K";
"1964-05";"T0";"129"
"1964-05";"S0";
"1964-05";"T1";"0.00482271"
"1964-05";"S1";
"1964-05";"T2";"6411"
"1964-05";"S2";"10582.55542336"
"1964-05";"RS";
"1964-05";"E";"2674845"
"1964-06";"K";
"1964-06";"T0";"139"
"1964-06";"S0";
"1964-06";"T1";"0.00519656"
"1964-06";"S1";
"1964-06";"T2";"6207"
"1964-06";"S2";"10421.88505814"
"1964-06";"RS";
"1964-06";"E";"2674845"
"1964-07";"K";
"1964-07";"T0";"111"
"1964-07";"S0";
"1964-07";"T1";"0.00414977"
"1964-07";"S1";
"1964-07";"T2";"6018"
"1964-07";"S2";"10318.87429245"
"1964-07";"RS";
"1964-07";"E";"2674845"
"1964-08";"K";
"1964-08";"T0";"130"
"1964-08";"S0";
"1964-08";"T1";"0.00486009"
"1964-08";"S1";
"1964-08";"T2";"6133"
"1964-08";"S2";"10297.78225181"
"1964-08";"RS";
"1964-08";"E";"2674845"
"1964-09";"K";
"1964-09";"T0";"119"
"1964-09";"S0";
"1964-09";"T1";"0.00444886"
"1964-09";"S1";
"1964-09";"T2";"6283"
"1964-09";"S2";"10349.40864832"
"1964-09";"RS";
"1964-09";"E";"2674845"
"1964-10";"K";
"1964-10";"T0";"196"
"1964-10";"S0";
"1964-10";"T1";"0.00732753"
"1964-10";"S1";
"1964-10";"T2";"5954"
"1964-10";"S2";"10441.7066208"
"1964-10";"RS";
"1964-10";"E";"2674845"
"1964-11";"K";
"1964-11";"T0";"237"
"1964-11";"S0";
"1964-11";"T1";"0.00886033"
"1964-11";"S1";
"1964-11";"T2";"5813"
"1964-11";"S2";"10515.8954203"
"1964-11";"RS";
"1964-11";"E";"2674845"
"1964-12";"K";
"1964-12";"T0";"631"
"1964-12";"S0";
"1964-12";"T1";"0.02359015"
"1964-12";"S1";
"1964-12";"T2";"5685"
"1964-12";"S2";"10511.31704899"
"1964-12";"RS";
"1964-12";"E";"2674845"
"1965-01";"K";
"1965-01";"T0";"818"
"1965-01";"S0";
"1965-01";"T1";"0.03058121"
"1965-01";"S1";
"1965-01";"T2";"6499"
"1965-01";"S2";"10396.36984254"
"1965-01";"RS";
"1965-01";"E";"2674845"
"1965-02";"K";
"1965-02";"T0";"667"
"1965-02";"S0";
"1965-02";"T1";"0.02493602"
"1965-02";"S1";
"1965-02";"T2";"5359"
"1965-02";"S2";"10171.1203866"
"1965-02";"RS";
"1965-02";"E";"2674845"
"1965-03";"K";
"1965-03";"T0";"264"
"1965-03";"S0";
"1965-03";"T1";"0.00986973"
"1965-03";"S1";
"1965-03";"T2";"5937"
"1965-03";"S2";"9903.80892479"
"1965-03";"RS";
"1965-03";"E";"2674845"
"1965-04";"K";
"1965-04";"T0";"155"
"1965-04";"S0";
"1965-04";"T1";"0.00579473"
"1965-04";"S1";
"1965-04";"T2";"5686"
"1965-04";"S2";"9707.00648458"
"1965-04";"RS";
"1965-04";"E";"2674845"
"1965-05";"K";
"1965-05";"T0";"138"
"1965-05";"S0";
"1965-05";"T1";"0.00515918"
"1965-05";"S1";
"1965-05";"T2";"5421"
"1965-05";"S2";"9593.26217674"
"1965-05";"RS";
"1965-05";"E";"2674845"
"1965-06";"K";
"1965-06";"T0";"140"
"1965-06";"S0";
"1965-06";"T1";"0.00523395"
"1965-06";"S1";
"1965-06";"T2";"5477"
"1965-06";"S2";"9519.01765546"
"1965-06";"RS";
"1965-06";"E";"2674845"
"1965-07";"K";
"1965-07";"T0";"88"
"1965-07";"S0";
"1965-07";"T1";"0.00328991"
"1965-07";"S1";
"1965-07";"T2";"5346"
"1965-07";"S2";"9421.34111346"
"1965-07";"RS";
"1965-07";"E";"2674845"
"1965-08";"K";
"1965-08";"T0";"117"
"1965-08";"S0";
"1965-08";"T1";"0.00437409"
"1965-08";"S1";
"1965-08";"T2";"5161"
"1965-08";"S2";"9276.11162063"
"1965-08";"RS";
"1965-08";"E";"2674845"
"1965-09";"K";
"1965-09";"T0";"117"
"1965-09";"S0";
"1965-09";"T1";"0.00437409"
"1965-09";"S1";
"1965-09";"T2";"5027"
"1965-09";"S2";"9106.89755676"
"1965-09";"RS";
"1965-09";"E";"2674845"
"1965-10";"K";
"1965-10";"T0";"166"
"1965-10";"S0";
"1965-10";"T1";"0.00620597"
"1965-10";"S1";
"1965-10";"T2";"4773"
"1965-10";"S2";"8972.8443647"
"1965-10";"RS";
"1965-10";"E";"2674845"
"1965-11";"K";
"1965-11";"T0";"333"
"1965-11";"S0";
"1965-11";"T1";"0.01244932"
"1965-11";"S1";
"1965-11";"T2";"4373"
"1965-11";"S2";"8909.791281"
"1965-11";"RS";
"1965-11";"E";"2674845"
"1965-12";"K";
"1965-12";"T0";"583"
"1965-12";"S0";
"1965-12";"T1";"0.02179566"
"1965-12";"S1";
"1965-12";"T2";"3935"
"1965-12";"S2";"8872.9121463"
"1965-12";"RS";
"1965-12";"E";"2674845"
"1966-01";"K";
"1966-01";"T0";"1543"
"1966-01";"S0";
"1966-01";"T1";"0.05768559"
"1966-01";"S1";
"1966-01";"T2";"4420"
"1966-01";"S2";"8839.50363396"
"1966-01";"RS";
"1966-01";"E";"2674845"
"1966-02";"K";
"1966-02";"T0";"277"
"1966-02";"S0";
"1966-02";"T1";"0.01035574"
"1966-02";"S1";
"1966-02";"T2";"4794"
"1966-02";"S2";"8836.47157973"
"1966-02";"RS";
"1966-02";"E";"2674845"
"1966-03";"K";
"1966-03";"T0";"190"
"1966-03";"S0";
"1966-03";"T1";"0.00710322"
"1966-03";"S1";
"1966-03";"T2";"4792"
"1966-03";"S2";"8864.55878103"
"1966-03";"RS";
"1966-03";"E";"2674845"
"1966-04";"K";
"1966-04";"T0";"168"
"1966-04";"S0";
"1966-04";"T1";"0.00628074"
"1966-04";"S1";
"1966-04";"T2";"4977"
"1966-04";"S2";"8883.66435759"
"1966-04";"RS";
"1966-04";"E";"2674845"
"1966-05";"K";
"1966-05";"T0";"116"
"1966-05";"S0";
"1966-05";"T1";"0.0043367"
"1966-05";"S1";
"1966-05";"T2";"4975"
"1966-05";"S2";"8877.67555303"
"1966-05";"RS";
"1966-05";"E";"2674845"
"1966-06";"K";
"1966-06";"T0";"101"
"1966-06";"S0";
"1966-06";"T1";"0.00377592"
"1966-06";"S1";
"1966-06";"T2";"4750"
"1966-06";"S2";"8841.93762514"
"1966-06";"RS";
"1966-06";"E";"2674845"
"1966-07";"K";
"1966-07";"T0";"132"
"1966-07";"S0";
"1966-07";"T1";"0.00493487"
"1966-07";"S1";
"1966-07";"T2";"4579"
"1966-07";"S2";"8788.77052918"
"1966-07";"RS";
"1966-07";"E";"2674845"
"1966-08";"K";
"1966-08";"T0";"110"
"1966-08";"S0";
"1966-08";"T1";"0.00411239"
"1966-08";"S1";
"1966-08";"T2";"4845"
"1966-08";"S2";"8749.65924009"
"1966-08";"RS";
"1966-08";"E";"2674845"
"1966-09";"K";
"1966-09";"T0";"116"
"1966-09";"S0";
"1966-09";"T1";"0.0043367"
"1966-09";"S1";
"1966-09";"T2";"4703"
"1966-09";"S2";"8735.73596818"
"1966-09";"RS";
"1966-09";"E";"2674845"
"1966-10";"K";
"1966-10";"T0";"169"
"1966-10";"S0";
"1966-10";"T1";"0.00631812"
"1966-10";"S1";
"1966-10";"T2";"4542"
"1966-10";"S2";"8734.15977772"
"1966-10";"RS";
"1966-10";"E";"2674845"
"1966-11";"K";
"1966-11";"T0";"216"
"1966-11";"S0";
"1966-11";"T1";"0.00807523"
"1966-11";"S1";
"1966-11";"T2";"4220"
"1966-11";"S2";"8727.52299908"
"1966-11";"RS";
"1966-11";"E";"2674845"
"1966-12";"K";
"1966-12";"T0";"415"
"1966-12";"S0";
"1966-12";"T1";"0.01551492"
"1966-12";"S1";
"1966-12";"T2";"3824"
"1966-12";"S2";"8701.63426319"
"1966-12";"RS";
"1966-12";"E";"2674845"
"1967-01";"K";
"1967-01";"T0";"712"
"1967-01";"S0";
"1967-01";"T1";"0.02661836"
"1967-01";"S1";
"1967-01";"T2";"4270"
"1967-01";"S2";"8635.99402279"
"1967-01";"RS";
"1967-01";"E";"2674845"
"1967-02";"K";
"1967-02";"T0";"298"
"1967-02";"S0";
"1967-02";"T1";"0.01114083"
"1967-02";"S1";
"1967-02";"T2";"4429"
"1967-02";"S2";"8520.74791744"
"1967-02";"RS";
"1967-02";"E";"2674845"
"1967-03";"K";
"1967-03";"T0";"211"
"1967-03";"S0";
"1967-03";"T1";"0.00788831"
"1967-03";"S1";
"1967-03";"T2";"4395"
"1967-03";"S2";"8390.40228924"
"1967-03";"RS";
"1967-03";"E";"2674845"
"1967-04";"K";
"1967-04";"T0";"163"
"1967-04";"S0";
"1967-04";"T1";"0.00609381"
"1967-04";"S1";
"1967-04";"T2";"4302"
"1967-04";"S2";"8263.57394392"
"1967-04";"RS";
"1967-04";"E";"2674845"
"1967-05";"K";
"1967-05";"T0";"168"
"1967-05";"S0";
"1967-05";"T1";"0.00628074"
"1967-05";"S1";
"1967-05";"T2";"4301"
"1967-05";"S2";"8179.41413361"
"1967-05";"RS";
