"CubeId";"zimoma"
"PublishingDate";"2023-04-03 14:30"

"Date";"D0";"Value"
"1997-08";"EG3M";"1.238"
"1997-08";"3M0";"1.375"
"1997-08";"SOFR";
"1997-08";"3M1";"5.71875"
"1997-08";"TONA";"0.51"
"1997-08";"3M2";"0.57031"
"1997-08";"SONIA";"7.0956"
"1997-08";"3M3";"7.3125"
"1997-08";"ESTR";
"1997-08";"EURIBOR";
"1997-08";"3M4";"4.375"
"1997-09";"SARON";
"1997-09";"1TGT";"1.125"
"1997-09";"EG3M";"1.264"
"1997-09";"3M0";"1.59375"
"1997-09";"SOFR";
"1997-09";"3M1";"5.76953"
"1997-09";"TONA";"0.65"
"1997-09";"3M2";"0.5625"
"1997-09";"SONIA";"7.1888"
"1997-09";"3M3";"7.30859"
"1997-09";"ESTR";
"1997-09";"EURIBOR";
"1997-09";"3M4";"4.35938"
"1997-10";"SARON";
"1997-10";"1TGT";"1.5"
"1997-10";"EG3M";"1.589"
"1997-10";"3M0";"1.96094"
"1997-10";"SOFR";
"1997-10";"3M1";"5.75"
"1997-10";"TONA";"0.48"
"1997-10";"3M2";"0.53125"
"1997-10";"SONIA";"7.4305"
"1997-10";"3M3";"7.375"
"1997-10";"ESTR";
"1997-10";"EURIBOR";
"1997-10";"3M4";"4.58203"
"1997-11";"SARON";
"1997-11";"1TGT";"1.1875"
"1997-11";"EG3M";"1.72"
"1997-11";"3M0";"1.92969"
"1997-11";"SOFR";
"1997-11";"3M1";"5.90234"
"1997-11";"TONA";"0.39"
"1997-11";"3M2";"0.59375"
"1997-11";"SONIA";"7.4412"
"1997-11";"3M3";"7.75"
"1997-11";"ESTR";
"1997-11";"EURIBOR";
"1997-11";"3M4";"4.5625"
"1997-12";"SARON";
"1997-12";"1TGT";"1"
"1997-12";"EG3M";"1.382"
"1997-12";"3M0";"1.5"
"1997-12";"SOFR";
"1997-12";"3M1";"5.8125"
"1997-12";"TONA";"0.47"
"1997-12";"3M2";"0.77344"
"1997-12";"SONIA";"7.2275"
"1997-12";"3M3";"7.6875"
"1997-12";"ESTR";
"1997-12";"EURIBOR";
"1997-12";"3M4";"4.375"
"1998-01";"SARON";
"1998-01";"1TGT";"0.625"
"1998-01";"EG3M";"1.182"
"1998-01";"3M0";"1.1875"
"1998-01";"SOFR";
"1998-01";"3M1";"5.625"
"1998-01";"TONA";"0.48"
"1998-01";"3M2";"0.78906"
"1998-01";"SONIA";"7.2385"
"1998-01";"3M3";"7.5625"
"1998-01";"ESTR";
"1998-01";"EURIBOR";
"1998-01";"3M4";"4.39063"
"1998-02";"SARON";
"1998-02";"1TGT";"0.625"
"1998-02";"EG3M";"0.88"
"1998-02";"3M0";"1"
"1998-02";"SOFR";
"1998-02";"3M1";"5.67969"
"1998-02";"TONA";"0.47"
"1998-02";"3M2";"0.83984"
"1998-02";"SONIA";"7.3308"
"1998-02";"3M3";"7.5625"
"1998-02";"ESTR";
"1998-02";"EURIBOR";
"1998-02";"3M4";"4.34375"
"1998-03";"SARON";
"1998-03";"1TGT";"1.375"
"1998-03";"EG3M";"1.19"
"1998-03";"3M0";"1.48438"
"1998-03";"SOFR";
"1998-03";"3M1";"5.71094"
"1998-03";"TONA";"0.7"
"1998-03";"3M2";"0.70703"
"1998-03";"SONIA";"7.4277"
"1998-03";"3M3";"7.61328"
"1998-03";"ESTR";
"1998-03";"EURIBOR";
"1998-03";"3M4";"4.22656"
"1998-04";"SARON";
"1998-04";"1TGT";"1.375"
"1998-04";"EG3M";"1.127"
"1998-04";"3M0";"1.53125"
"1998-04";"SOFR";
"1998-04";"3M1";"5.71875"
"1998-04";"TONA";"0.46"
"1998-04";"3M2";"0.61719"
"1998-04";"SONIA";"8.6068"
"1998-04";"3M3";"7.49609"
"1998-04";"ESTR";
"1998-04";"EURIBOR";
"1998-04";"3M4";"4.28125"
"1998-05";"SARON";
"1998-05";"1TGT";"1.5"
"1998-05";"EG3M";"1.469"
"1998-05";"3M0";"1.6875"
"1998-05";"SOFR";
"1998-05";"3M1";"5.6875"
"1998-05";"TONA";"0.47"
"1998-05";"3M2";"0.55469"
"1998-05";"SONIA";"7.6161"
"1998-05";"3M3";"7.5"
"1998-05";"ESTR";
"1998-05";"EURIBOR";
"1998-05";"3M4";"4.27344"
"1998-06";"SARON";
"1998-06";"1TGT";"2.125"
"1998-06";"EG3M";"1.86"
"1998-06";"3M0";"2.15625"
"1998-06";"SOFR";
"1998-06";"3M1";"5.71875"
"1998-06";"TONA";"0.34"
"1998-06";"3M2";"0.66406"
"1998-06";"SONIA";"7.421"
"1998-06";"3M3";"7.86719"
"1998-06";"ESTR";
"1998-06";"EURIBOR";
"1998-06";"3M4";"4.23828"
"1998-07";"SARON";
"1998-07";"1TGT";"1.5"
"1998-07";"EG3M";"1.888"
"1998-07";"3M0";"1.94141"
"1998-07";"SOFR";
"1998-07";"3M1";"5.6875"
"1998-07";"TONA";"0.46"
"1998-07";"3M2";"0.65234"
"1998-07";"SONIA";"7.6446"
"1998-07";"3M3";"7.76172"
"1998-07";"ESTR";
"1998-07";"EURIBOR";
"1998-07";"3M4";"4.12891"
"1998-08";"SARON";
"1998-08";"1TGT";"1.375"
"1998-08";"EG3M";"1.481"
"1998-08";"3M0";"1.61328"
"1998-08";"SOFR";
"1998-08";"3M1";"5.625"
"1998-08";"TONA";"0.45"
"1998-08";"3M2";"0.63281"
"1998-08";"SONIA";"6.764"
"1998-08";"3M3";"7.625"
"1998-08";"ESTR";
"1998-08";"EURIBOR";
"1998-08";"3M4";"4.16016"
"1998-09";"SARON";
"1998-09";"1TGT";"1"
"1998-09";"EG3M";"1.29"
"1998-09";"3M0";"1.57422"
"1998-09";"SOFR";
"1998-09";"3M1";"5.3125"
"1998-09";"TONA";"0.47"
"1998-09";"3M2";"0.44531"
"1998-09";"SONIA";"7.4695"
"1998-09";"3M3";"7.37109"
"1998-09";"ESTR";
"1998-09";"EURIBOR";
"1998-09";"3M4";"4.11719"
"1998-10";"SARON";
"1998-10";"1TGT";"0.75"
"1998-10";"EG3M";"0.952"
"1998-10";"3M0";"1.25625"
"1998-10";"SOFR";
"1998-10";"3M1";"5.21953"
"1998-10";"TONA";"0.33"
"1998-10";"3M2";"0.40344"
"1998-10";"SONIA";"6.8801"
"1998-10";"3M3";"7.175"
"1998-10";"ESTR";
"1998-10";"EURIBOR";
"1998-10";"3M4";"3.97"
"1998-11";"SARON";
"1998-11";"1TGT";"1.5"
"1998-11";"EG3M";"1.246"
"1998-11";"3M0";"1.75"
"1998-11";"SOFR";
"1998-11";"3M1";"5.28266"
"1998-11";"TONA";"0.3"
"1998-11";"3M2";"0.41859"
"1998-11";"SONIA";"6.9998"
"1998-11";"3M3";"6.88063"
"1998-11";"ESTR";
"1998-11";"EURIBOR";
"1998-11";"3M4";"3.78656"
"1998-12";"SARON";
"1998-12";"1TGT";"0.875"
"1998-12";"EG3M";"1.25"
"1998-12";"3M0";"1.40828"
"1998-12";"SOFR";
"1998-12";"3M1";"5.06563"
"1998-12";"TONA";"0.32"
"1998-12";"3M2";"0.53859"
"1998-12";"SONIA";"5.274"
"1998-12";"3M3";"6.25766"
"1998-12";"ESTR";
"1998-12";"EURIBOR";"3.245"
"1998-12";"3M4";"3.28372"
"1999-01";"SARON";
"1999-01";"1TGT";"1"
"1999-01";"EG3M";"0.952"
"1999-01";"3M0";"1.27167"
"1999-01";"SOFR";
"1999-01";"3M1";"4.96953"
"1999-01";"TONA";"0.24"
"1999-01";"3M2";"0.47813"
"1999-01";"SONIA";"6.9125"
"1999-01";"3M3";"5.81594"
"1999-01";"ESTR";
"1999-01";"EURIBOR";"3.074"
"1999-01";"3M4";"3.07375"
"1999-02";"SARON";
"1999-02";"1TGT";"1.125"
"1999-02";"EG3M";"1.071"
"1999-02";"3M0";"1.26167"
"1999-02";"SOFR";
"1999-02";"3M1";"5.02625"
"1999-02";"TONA";"0.1"
"1999-02";"3M2";"0.27438"
"1999-02";"SONIA";"6.1965"
"1999-02";"3M3";"5.46156"
"1999-02";"ESTR";
"1999-02";"EURIBOR";"3.098"
"1999-02";"3M4";"3.09875"
"1999-03";"SARON";
"1999-03";"1TGT";"1"
"1999-03";"EG3M";"1.003"
"1999-03";"3M0";"1.24833"
"1999-03";"SOFR";
"1999-03";"3M1";"5"
"1999-03";"TONA";"0.05"
"1999-03";"3M2";"0.18719"
"1999-03";"SONIA";"6.3772"
"1999-03";"3M3";"5.32406"
"1999-03";"ESTR";
"1999-03";"EURIBOR";"2.971"
"1999-03";"3M4";"2.96763"
"1999-04";"SARON";
"1999-04";"1TGT";"0.875"
"1999-04";"EG3M";"0.753"
"1999-04";"3M0";"0.99333"
"1999-04";"SOFR";
"1999-04";"3M1";"4.98875"
"1999-04";"TONA";"0.03"
"1999-04";"3M2";"0.135"
"1999-04";"SONIA";"5.3376"
"1999-04";"3M3";"5.33125"
"1999-04";"ESTR";
"1999-04";"EURIBOR";"2.583"
"1999-04";"3M4";"2.58375"
"1999-05";"SARON";
"1999-05";"1TGT";"0.875"
"1999-05";"EG3M";"0.829"
"1999-05";"3M0";"1.02333"
"1999-05";"SOFR";
"1999-05";"3M1";"5.06625"
"1999-05";"TONA";"0.03"
"1999-05";"3M2";"0.09375"
"1999-05";"SONIA";"5.488"
"1999-05";"3M3";"5.37313"
"1999-05";"ESTR";
"1999-05";"EURIBOR";"2.578"
"1999-05";"3M4";"2.57913"
"1999-06";"SARON";"2.5"
"1999-06";"1TGT";"1"
"1999-06";"EG3M";"1.055"
"1999-06";"3M0";"1.22167"
"1999-06";"SOFR";
"1999-06";"3M1";"5.3675"
"1999-06";"TONA";"0.03"
"1999-06";"3M2";"0.125"
"1999-06";"SONIA";"5.582"
"1999-06";"3M3";"5.18781"
"1999-06";"ESTR";
"1999-06";"EURIBOR";"2.669"
"1999-06";"3M4";"2.66938"
"1999-07";"SARON";"0.65"
"1999-07";"1TGT";"0.75"
"1999-07";"EG3M";"0.999"
"1999-07";"3M0";"1.12333"
"1999-07";"SOFR";
"1999-07";"3M1";"5.3425"
"1999-07";"TONA";"0.03"
"1999-07";"3M2";"0.10375"
"1999-07";"SONIA";"5.4054"
"1999-07";"3M3";"5.27031"
"1999-07";"ESTR";
"1999-07";"EURIBOR";"2.69"
"1999-07";"3M4";"2.69"
"1999-08";"SARON";"0.662654"
"1999-08";"1TGT";"0.75"
"1999-08";"EG3M";"0.928"
"1999-08";"3M0";"1.09667"
"1999-08";"SOFR";
"1999-08";"3M1";"5.52"
"1999-08";"TONA";"0.03"
"1999-08";"3M2";"0.08875"
"1999-08";"SONIA";"4.7368"
"1999-08";"3M3";"5.21656"
"1999-08";"ESTR";
"1999-08";"EURIBOR";"2.697"
"1999-08";"3M4";"2.69975"
"1999-09";"SARON";"1.603778"
"1999-09";"1TGT";"1.125"
"1999-09";"EG3M";"1.039"
"1999-09";"3M0";"1.915"
"1999-09";"SOFR";
"1999-09";"3M1";"6.08375"
"1999-09";"TONA";"0.05"
"1999-09";"3M2";"0.23625"
"1999-09";"SONIA";"5.565"
"1999-09";"3M3";"5.56031"
"1999-09";"ESTR";
"1999-09";"EURIBOR";"3.086"
"1999-09";"3M4";"3.08813"
"1999-10";"SARON";"0.823193"
"1999-10";"1TGT";"0.875"
"1999-10";"EG3M";"1.952"
"1999-10";"3M0";"2.045"
"1999-10";"SOFR";
"1999-10";"3M1";"6.185"
"1999-10";"TONA";"0.02"
"1999-10";"3M2";"0.28188"
"1999-10";"SONIA";"5.1776"
"1999-10";"3M3";"6"
"1999-10";"ESTR";
"1999-10";"EURIBOR";"3.491"
"1999-10";"3M4";"3.49"
"1999-11";"SARON";"1.078627"
"1999-11";"1TGT";"0.875"
"1999-11";"EG3M";"1.589"
"1999-11";"3M0";"1.86167"
"1999-11";"SOFR";
"1999-11";"3M1";"6.115"
"1999-11";"TONA";"0.02"
"1999-11";"3M2";"0.325"
"1999-11";"SONIA";"6.0847"
"1999-11";"3M3";"5.99875"
"1999-11";"ESTR";
"1999-11";"EURIBOR";"3.448"
"1999-11";"3M4";"3.4475"
"1999-12";"SARON";"1.437788"
"1999-12";"1TGT";"1.09375"
"1999-12";"EG3M";"1.912"
"1999-12";"3M0";"1.84667"
"1999-12";"SOFR";
"1999-12";"3M1";"6.00125"
"1999-12";"TONA";"0.05"
"1999-12";"3M2";"0.19375"
"1999-12";"SONIA";"3.0423"
"1999-12";"3M3";"6.07844"
"1999-12";"ESTR";
"1999-12";"EURIBOR";"3.339"
"1999-12";"3M4";"3.33875"
"2000-01";"SARON";"2.28"
"2000-01";"1TGT";"2.0625"
"2000-01";"EG3M";"1.7"
"2000-01";"3M0";"2.13167"
"2000-01";"SOFR";
"2000-01";"3M1";"6.0775"
"2000-01";"TONA";"0.02"
"2000-01";"3M2";"0.1275"
"2000-01";"SONIA";"6.606"
"2000-01";"3M3";"6.22594"
"2000-01";"ESTR";
"2000-01";"EURIBOR";"3.492"
"2000-01";"3M4";"3.49125"
"2000-02";"SARON";"1.342026"
"2000-02";"1TGT";"1.8"
"2000-02";"EG3M";"2.231"
"2000-02";"3M0";"2.44167"
"2000-02";"SOFR";
"2000-02";"3M1";"6.10875"
"2000-02";"TONA";"0.05"
"2000-02";"3M2";"0.13"
"2000-02";"SONIA";"6.0053"
"2000-02";"3M3";"6.25375"
"2000-02";"ESTR";
"2000-02";"EURIBOR";"3.634"
"2000-02";"3M4";"3.63"
"2000-03";"SARON";"2.361749"
"2000-03";"1TGT";"2.35"
"2000-03";"EG3M";"2.729"
"2000-03";"3M0";"2.855"
"2000-03";"SOFR";
"2000-03";"3M1";"6.29"
"2000-03";"TONA";"0.04"
"2000-03";"3M2";"0.1175"
"2000-03";"SONIA";"5.7179"
"2000-03";"3M3";"6.25125"
"2000-03";"ESTR";
"2000-03";"EURIBOR";"3.831"
"2000-03";"3M4";"3.83"
"2000-04";"SARON";"2.547827"
"2000-04";"1TGT";"2.95"
"2000-04";"EG3M";"2.753"
"2000-04";"3M0";"3.24333"
"2000-04";"SOFR";
"2000-04";"3M1";"6.5025"
"2000-04";"TONA";"0.02"
"2000-04";"3M2";"0.1125"
"2000-04";"SONIA";"5.8485"
"2000-04";"3M3";"6.365"
"2000-04";"ESTR";
"2000-04";"EURIBOR";"4.094"
"2000-04";"3M4";"4.09438"
"2000-05";"SARON";"3.047974"
"2000-05";"1TGT";"2.7"
"2000-05";"EG3M";"2.889"
"2000-05";"3M0";"3.16"
"2000-05";"SOFR";
"2000-05";"3M1";"6.8625"
"2000-05";"TONA";"0.03"
"2000-05";"3M2";"0.1025"
"2000-05";"SONIA";"5.9768"
"2000-05";"3M3";"6.27891"
"2000-05";"ESTR";
"2000-05";"EURIBOR";"4.453"
"2000-05";"3M4";"4.45438"
"2000-06";"SARON";"3.054887"
"2000-06";"1TGT";"3.05"
"2000-06";"EG3M";"3.19"
"2000-06";"3M0";"3.39667"
"2000-06";"SOFR";
"2000-06";"3M1";"6.76938"
"2000-06";"TONA";"0.03"
"2000-06";"3M2";"0.235"
"2000-06";"SONIA";"5.2592"
"2000-06";"3M3";"6.22484"
"2000-06";"ESTR";
"2000-06";"EURIBOR";"4.547"
"2000-06";"3M4";"4.54875"
"2000-07";"SARON";"2.778948"
"2000-07";"1TGT";"3"
"2000-07";"EG3M";"3.247"
"2000-07";"3M0";"3.44"
"2000-07";"SOFR";
"2000-07";"3M1";"6.72188"
"2000-07";"TONA";"0.02"
"2000-07";"3M2";"0.19813"
"2000-07";"SONIA";"5.8457"
"2000-07";"3M3";"6.22625"
"2000-07";"ESTR";
"2000-07";"EURIBOR";"4.641"
"2000-07";"3M4";"4.6375"
"2000-08";"SARON";"3.125945"
"2000-08";"1TGT";"2.96"
"2000-08";"EG3M";"3.279"
"2000-08";"3M0";"3.48667"
"2000-08";"SOFR";
"2000-08";"3M1";"6.68"
"2000-08";"TONA";"0.25"
"2000-08";"3M2";"0.40488"
"2000-08";"SONIA";"5.6946"
"2000-08";"3M3";"6.24625"
"2000-08";"ESTR";
"2000-08";"EURIBOR";"4.888"
"2000-08";"3M4";"4.885"
"2000-09";"SARON";"2.991287"
"2000-09";"1TGT";"3.1"
"2000-09";"EG3M";"3.291"
"2000-09";"3M0";"3.585"
"2000-09";"SOFR";
"2000-09";"3M1";"6.81125"
"2000-09";"TONA";"0.28"
"2000-09";"3M2";"0.54"
"2000-09";"SONIA";"6.1806"
"2000-09";"3M3";"6.1775"
"2000-09";"ESTR";
"2000-09";"EURIBOR";"4.996"
"2000-09";"3M4";"4.99375"
"2000-10";"SARON";"2.967391"
"2000-10";"1TGT";"3.08"
"2000-10";"EG3M";"3.319"
"2000-10";"3M0";"3.49167"
"2000-10";"SOFR";
"2000-10";"3M1";"6.76"
"2000-10";"TONA";"0.25"
"2000-10";"3M2";"0.5225"
"2000-10";"SONIA";"5.9876"
"2000-10";"3M3";"6.14563"
"2000-10";"ESTR";
"2000-10";"EURIBOR";"5.14"
"2000-10";"3M4";"5.1375"
"2000-11";"SARON";"2.955805"
"2000-11";"1TGT";"2.93"
"2000-11";"EG3M";"3.319"
"2000-11";"3M0";"3.47833"
"2000-11";"SOFR";
"2000-11";"3M1";"6.715"
"2000-11";"TONA";"0.26"
"2000-11";"3M2";"0.5575"
"2000-11";"SONIA";"6.3055"
"2000-11";"3M3";"6.03531"
"2000-11";"ESTR";
"2000-11";"EURIBOR";"5.051"
"2000-11";"3M4";"5.0475"
"2000-12";"SARON";"3.490226"
"2000-12";"1TGT";"3.5"
"2000-12";"EG3M";"3.202"
"2000-12";"3M0";"3.37"
"2000-12";"SOFR";
"2000-12";"3M1";"6.39875"
"2000-12";"TONA";"0.2"
"2000-12";"3M2";"0.545"
"2000-12";"SONIA";"4.3589"
"2000-12";"3M3";"5.89906"
"2000-12";"ESTR";
"2000-12";"EURIBOR";"4.855"
"2000-12";"3M4";"4.85438"
"2001-01";"SARON";"3.308556"
"2001-01";"1TGT";"3.36"
"2001-01";"EG3M";"3.202"
"2001-01";"3M0";"3.42"
"2001-01";"SOFR";
"2001-01";"3M1";"5.42125"
"2001-01";"TONA";"0.25"
"2001-01";"3M2";"0.475"
"2001-01";"SONIA";"6.3133"
"2001-01";"3M3";"5.79406"
"2001-01";"ESTR";
"2001-01";"EURIBOR";"4.744"
"2001-01";"3M4";"4.74188"
"2001-02";"SARON";"3.282052"
"2001-02";"1TGT";"3.3"
"2001-02";"EG3M";"3.271"
"2001-02";"3M0";"3.42833"
"2001-02";"SOFR";
"2001-02";"3M1";"5.0525"
"2001-02";"TONA";"0.26"
"2001-02";"3M2";"0.29625"
"2001-02";"SONIA";"6.3192"
"2001-02";"3M3";"5.64688"
"2001-02";"ESTR";
"2001-02";"EURIBOR";"4.771"
"2001-02";"3M4";"4.76875"
"2001-03";"SARON";"3.250111"
"2001-03";"1TGT";"3.35"
"2001-03";"EG3M";"3.102"
"2001-03";"3M0";"3.325"
"2001-03";"SOFR";
"2001-03";"3M1";"4.87875"
"2001-03";"TONA";"0.12"
"2001-03";"3M2";"0.1275"
"2001-03";"SONIA";"6.053"
"2001-03";"3M3";"5.52641"
"2001-03";"ESTR";
"2001-03";"EURIBOR";"4.561"
"2001-03";"3M4";"4.56063"
"2001-04";"SARON";"3.085493"
"2001-04";"1TGT";"3.1"
"2001-04";"EG3M";"2.901"
"2001-04";"3M0";"3.175"
"2001-04";"SOFR";
"2001-04";"3M1";"4.33625"
"2001-04";"TONA";"0.02"
"2001-04";"3M2";"0.0825"
"2001-04";"SONIA";"5.1817"
"2001-04";"3M3";"5.34047"
"2001-04";"ESTR";
"2001-04";"EURIBOR";"4.802"
"2001-04";"3M4";"4.81"
"2001-05";"SARON";"3.275508"
"2001-05";"1TGT";"3.25"
"2001-05";"EG3M";"2.949"
"2001-05";"3M0";"3.205"
"2001-05";"SOFR";
"2001-05";"3M1";"3.99"
"2001-05";"TONA";"0.03"
"2001-05";"3M2";"0.0675"
"2001-05";"SONIA";"5.9056"
"2001-05";"3M3";"5.25375"
"2001-05";"ESTR";
"2001-05";"EURIBOR";"4.531"
"2001-05";"3M4";"4.52625"
"2001-06";"SARON";"3.283814"
"2001-06";"1TGT";"3.25"
"2001-06";"EG3M";"3.042"
"2001-06";"3M0";"3.23667"
"2001-06";"SOFR";
"2001-06";"3M1";"3.83625"
"2001-06";"TONA";"0.06"
"2001-06";"3M2";"0.0775"
"2001-06";"SONIA";"4.7082"
"2001-06";"3M3";"5.29391"
"2001-06";"ESTR";
"2001-06";"EURIBOR";"4.441"
"2001-06";"3M4";"4.44"
"2001-07";"SARON";"3.226346"
"2001-07";"1TGT";"3.2"
"2001-07";"EG3M";"2.993"
"2001-07";"3M0";"3.19"
"2001-07";"SOFR";
"2001-07";"3M1";"3.67"
"2001-07";"TONA";"0.02"
"2001-07";"3M2";"0.08563"
"2001-07";"SONIA";"5.8914"
"2001-07";"3M3";"5.24625"
"2001-07";"ESTR";
"2001-07";"EURIBOR";"4.444"
"2001-07";"3M4";"4.44713"
"2001-08";"SARON";"3.123531"
"2001-08";"1TGT";"3.3"
"2001-08";"EG3M";"3.03"
"2001-08";"3M0";"3.15667"
"2001-08";"SOFR";
"2001-08";"3M1";"3.4625"
"2001-08";"TONA";"0.01"
"2001-08";"3M2";"0.06938"
"2001-08";"SONIA";"4.253"
"2001-08";"3M3";"4.93375"
"2001-08";"ESTR";
"2001-08";"EURIBOR";"4.253"
"2001-08";"3M4";"4.25225"
"2001-09";"SARON";"2.027698"
"2001-09";"1TGT";"2.12"
"2001-09";"EG3M";"2.032"
"2001-09";"3M0";"2.28333"
"2001-09";"SOFR";
"2001-09";"3M1";"2.59"
"2001-09";"TONA";"0.003"
"2001-09";"3M2";"0.085"
"2001-09";"SONIA";"5.1683"
"2001-09";"3M3";"4.52656"
"2001-09";"ESTR";
"2001-09";"EURIBOR";"3.656"
"2001-09";"3M4";"3.65263"
"2001-10";"SARON";"2.118133"
"2001-10";"1TGT";"2.15"
"2001-10";"EG3M";"1.992"
"2001-10";"3M0";"2.09"
"2001-10";"SOFR";
"2001-10";"3M1";"2.2"
"2001-10";"TONA";"0.003"
"2001-10";"3M2";"0.07625"
"2001-10";"SONIA";"3.8263"
"2001-10";"3M3";"4.22125"
"2001-10";"ESTR";
"2001-10";"EURIBOR";"3.522"
"2001-10";"3M4";"3.5225"
"2001-11";"SARON";"1.960142"
"2001-11";"1TGT";"2.18"
"2001-11";"EG3M";"1.948"
"2001-11";"3M0";"2.00333"
"2001-11";"SOFR";
"2001-11";"3M1";"2.03188"
"2001-11";"TONA";"0.003"
"2001-11";"3M2";"0.08"
"2001-11";"SONIA";"3.8098"
"2001-11";"3M3";"4.02375"
"2001-11";"ESTR";
"2001-11";"EURIBOR";"3.36"
"2001-11";"3M4";"3.3575"
"2001-12";"SARON";"1.469348"
"2001-12";"1TGT";"1.65"
"2001-12";"EG3M";"1.653"
"2001-12";"3M0";"1.83833"
"2001-12";"SOFR";
"2001-12";"3M1";"1.88125"
"2001-12";"TONA";"0.002"
"2001-12";"3M2";"0.09875"
"2001-12";"SONIA";"4.9451"
"2001-12";"3M3";"4.09719"
"2001-12";"ESTR";
"2001-12";"EURIBOR";"3.294"
"2001-12";"3M4";"3.3"
"2002-01";"SARON";"1.203506"
"2002-01";"1TGT";"1.42"
"2002-01";"EG3M";"1.589"
"2002-01";"3M0";"1.69667"
"2002-01";"SOFR";
"2002-01";"3M1";"1.88"
"2002-01";"TONA";"0.001"
"2002-01";"3M2";"0.09"
"2002-01";"SONIA";"4.1909"
"2002-01";"3M3";"4.0575"
"2002-01";"ESTR";
"2002-01";"EURIBOR";"3.371"
"2002-01";"3M4";"3.36888"
"2002-02";"SARON";"1.571053"
"2002-02";"1TGT";"1.68"
"2002-02";"EG3M";"1.553"
"2002-02";"3M0";"1.73833"
"2002-02";"SOFR";
"2002-02";"3M1";"1.9"
"2002-02";"TONA";"0.001"
"2002-02";"3M2";"0.11375"
"2002-02";"SONIA";"4.0151"
"2002-02";"3M3";"4.05625"
"2002-02";"ESTR";
"2002-02";"EURIBOR";"3.366"
"2002-02";"3M4";"3.36513"
"2002-03";"SARON";"1.202675"
"2002-03";"1TGT";"1.32"
"2002-03";"EG3M";"1.529"
"2002-03";"3M0";"1.635"
"2002-03";"SOFR";
"2002-03";"3M1";"2.03"
"2002-03";"TONA";"0.012"
"2002-03";"3M2";"0.0875"
"2002-03";"SONIA";"3.2728"
"2002-03";"3M3";"4.18688"
"2002-03";"ESTR";
"2002-03";"EURIBOR";"3.448"
"2002-03";"3M4";"3.45"
"2002-04";"SARON";"1.418686"
"2002-04";"1TGT";"1.51"
"2002-04";"EG3M";"1.441"
"2002-04";"3M0";"1.57"
"2002-04";"SOFR";
"2002-04";"3M1";"1.92"
"2002-04";"TONA";"0.002"
"2002-04";"3M2";"0.0825"
"2002-04";"SONIA";"4.8749"
"2002-04";"3M3";"4.15031"
"2002-04";"ESTR";
"2002-04";"EURIBOR";"3.385"
"2002-04";"3M4";"3.385"
"2002-05";"SARON";"0.974746"
"2002-05";"1TGT";"1.03"
"2002-05";"EG3M";"1.151"
"2002-05";"3M0";"1.23167"
"2002-05";"SOFR";
"2002-05";"3M1";"1.89625"
"2002-05";"TONA";"0.002"
"2002-05";"3M2";"0.0725"
"2002-05";"SONIA";"3.998"
"2002-05";"3M3";"4.19063"
"2002-05";"ESTR";
"2002-05";"EURIBOR";"3.485"
"2002-05";"3M4";"3.48313"
"2002-06";"SARON";"0.937309"
"2002-06";"1TGT";"1.02"
"2002-06";"EG3M";"1.079"
"2002-06";"3M0";"1.24333"
"2002-06";"SOFR";
"2002-06";"3M1";"1.86"
"2002-06";"TONA";"0.002"
"2002-06";"3M2";"0.07125"
"2002-06";"SONIA";"3.3156"
"2002-06";"3M3";"4.14656"
"2002-06";"ESTR";
"2002-06";"EURIBOR";"3.441"
"2002-06";"3M4";"3.44"
"2002-07";"SARON";"0.703175"
"2002-07";"1TGT";"0.64"
"2002-07";"EG3M";"0.553"
"2002-07";"3M0";"0.82167"
"2002-07";"SOFR";
"2002-07";"3M1";"1.82375"
"2002-07";"TONA";"0.001"
"2002-07";"3M2";"0.06813"
"2002-07";"SONIA";"4.8134"
"2002-07";"3M3";"4.0025"
"2002-07";"ESTR";
"2002-07";"EURIBOR";"3.377"
"2002-07";"3M4";"3.3775"
"2002-08";"SARON";"0.603556"
"2002-08";"1TGT";"0.6"
"2002-08";"EG3M";"0.57"
"2002-08";"3M0";"0.75167"
"2002-08";"SOFR";
"2002-08";"3M1";"1.80625"
"2002-08";"TONA";"0.002"
"2002-08";"3M2";"0.06438"
"2002-08";"SONIA";"4.3178"
"2002-08";"3M3";"4.00875"
"2002-08";"ESTR";
"2002-08";"EURIBOR";"3.358"
"2002-08";"3M4";"3.35475"
"2002-09";"SARON";"0.50856"
"2002-09";"1TGT";"0.65"
"2002-09";"EG3M";"0.549"
"2002-09";"3M0";"0.74833"
"2002-09";"SOFR";
"2002-09";"3M1";"1.79"
"2002-09";"TONA";"0.067"
"2002-09";"3M2";"0.06875"
"2002-09";"SONIA";"3.3924"
"2002-09";"3M3";"3.94063"
"2002-09";"ESTR";
"2002-09";"EURIBOR";"3.297"
"2002-09";"3M4";"3.29213"
"2002-10";"SARON";"0.517184"
"2002-10";"1TGT";"0.53"
"2002-10";"EG3M";"0.495"
"2002-10";"3M0";"0.74333"
"2002-10";"SOFR";
"2002-10";"3M1";"1.68625"
"2002-10";"TONA";"0.002"
"2002-10";"3M2";"0.0725"
"2002-10";"SONIA";"3.4606"
"2002-10";"3M3";"3.95"
"2002-10";"ESTR";
"2002-10";"EURIBOR";"3.259"
"2002-10";"3M4";"3.25581"
"2002-11";"SARON";"0.506908"
"2002-11";"1TGT";"0.59"
"2002-11";"EG3M";"0.44"
